,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_mse,validation_nrmse_mean,validation_nrmse_range,validation_nrmse_std,test_mse,test_nrmse_mean,test_nrmse_std,number_parameters,test_nrmse_range,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
31,31,31_0,COMPLETED,BoTorch,GenerationStep_1,32.64927291870117,5557.58544921875,33.84846878051758,7206.2978515625,1.7133920311927795,1.6916064143180847,3.8990693648656207,1457907.0,2216.1201171875,1.4206832647323608,0.4583270251750946,1.4422591924667358,2327.888671875,1.4077401161193848,1.4505531787872314,119890.0,0.47229453921318054,7.550319419006723e-11,0.9999999996211734,0.9999999491859292,284,236,126,1.0000000005475466e-08,0.10750491467965084,0.9999999898962776,0.9999999898086608,sigmoid
32,32,32_0,COMPLETED,BoTorch,GenerationStep_1,26.704021453857422,4547.705078125,27.76334571838379,5910.5673828125,1.7553200761477152,1.7513431350390116,3.7494898160298664,2101555.0,1593.7130126953125,1.1954516172409058,0.385835736989975,1.2131946086883545,1678.3427734375,1.1885827779769897,1.2242720127105713,173324.0,0.3989150822162628,0.9846609902464974,0.014633867715495366,0.9340733698767624,297,268,259,0.8730327901175018,0.6642574899050021,0.9159835027934632,0.3143602076094678,sigmoid
33,33,33_0,COMPLETED,BoTorch,GenerationStep_1,31.841554641723633,5419.4462890625,33.0442008972168,7034.97265625,1.757591462135315,1.7949782530466716,3.910517756144206,488499.0,2161.036376953125,1.4015556573867798,0.45220324397087097,1.4229261875152588,2270.790283203125,1.3895485401153564,1.4318761825561523,39415.0,0.4662488102912903,0.7750846584778908,0.9998964230901694,0.9959297387668431,188,124,7,2.818214706994186e-07,0.9993493720259902,0.9969529207192108,0.00015419661855186354,sigmoid
34,34,34_0,COMPLETED,BoTorch,GenerationStep_1,32.32664108276367,5502.41064453125,33.526893615722656,7137.7998046875,1.771938927968343,1.777118976910909,4.028946860631307,1224563.0,2194.28369140625,1.4131230115890503,0.45590734481811523,1.4346200227737427,2305.260986328125,1.4005546569824219,1.4431777000427246,100470.0,0.46990716457366943,0.47360288318757454,0.6669363702486985,0.0013472847554004959,280,184,142,9.575848203705419e-06,0.23010160383759146,0.3522646449891195,0.6275763879945387,relu
35,35,35_0,COMPLETED,BoTorch,GenerationStep_1,31.723308563232422,5399.23193359375,32.92665481567383,7009.93359375,1.7401403705279033,1.7351333538691203,3.92845641374588,1582835.0,2152.802490234375,1.3986808061599731,0.45128217339515686,1.4200189113616943,2262.25,1.3868112564086914,1.4290642738342285,130223.0,0.46533843874931335,7.082665340134386e-15,0.9999999999999973,1.0458109771499194e-14,291,228,176,1.3861361175823335e-06,0.19208794529515072,0.9999795465421467,0.9999999899999944,sigmoid
36,36,36_0,COMPLETED,BoTorch,GenerationStep_1,15.632817268371582,2672.684814453125,16.249114990234375,3459.05810546875,1.750822412967682,1.7219512979189555,3.9479767878850303,1900787.0,554.3439331054688,0.7085500359535217,0.22712266445159912,0.715724766254425,580.3580322265625,0.6962441205978394,0.7148856520652771,156644.0,0.2324829399585724,0.08866975222284354,0.050624921066464046,0.020606631970573,288,262,220,0.0354229413560978,0.47351109946553077,0.9998279181290325,0.6996594326026881,swish
37,37,37_0,COMPLETED,BoTorch,GenerationStep_1,32.35049057006836,5506.490234375,33.55073165893555,7142.8759765625,1.7219387849171957,1.668734085559845,4.01627569993337,735027.0,2195.78759765625,1.413646936416626,0.456074982881546,1.4351491928100586,2306.818603515625,1.4010522365570068,1.4436876773834229,59840.0,0.4700722396373749,0.9999076309535394,0.09064716496935901,0.2563731427888633,292,113,28,8.744855780822991e-07,0.10008348230228344,0.10017413044367562,0.5776471629631353,leaky_relu
38,38,38_0,COMPLETED,BoTorch,GenerationStep_1,31.101001739501953,5292.9619140625,32.30786895751953,6878.11767578125,1.734146030743917,1.7029488643010458,4.121441400051117,467571.0,2108.1455078125,1.3830153942108154,0.4462609887123108,1.4041693210601807,2215.912353515625,1.3718775510787964,1.4137197732925415,37632.0,0.46037057042121887,0.6703136812690325,0.514534061370768,0.7695306867636403,210,83,38,0.00441963397431654,0.7284660586137737,0.45434161389969213,0.5655664985809183,swish
39,39,39_0,COMPLETED,BoTorch,GenerationStep_1,31.023738861083984,5279.7822265625,32.23088455200195,6861.720703125,1.6558340231577555,1.7532556215922037,3.9342413544654846,1512627.0,2102.406005859375,1.3809932470321655,0.4456126093864441,1.4021227359771729,2209.95361328125,1.3699474334716797,1.4117361307144165,124456.0,0.459728479385376,0.9466247459018806,0.9997379775390768,0.993125920548572,299,283,55,0.01854204642556159,0.3620173639326893,0.10133538157967502,0.8960113072489432,sigmoid
40,40,40_0,COMPLETED,BoTorch,GenerationStep_1,32.33677291870117,5504.142578125,33.53695297241211,7139.94140625,1.7173599600791931,1.7652939955393474,4.016753741105398,408243.0,2194.8837890625,1.4133329391479492,0.4559745490550995,1.434831976890564,2305.88037109375,1.4007530212402344,1.4433809518814087,32708.0,0.46997302770614624,8.014733954459684e-12,3.868680124943147e-12,0.5137981364572833,273,37,13,1.0000000000205574e-08,0.31744592394738014,0.9999999899852547,4.826861783901453e-12,swish
