,trial_index,arm_name,trial_status,generation_method,generation_node,mean_validation_loss,cumulative_validation_loss,mean_test_loss,cumulative_test_loss,testing_time,validation_time,training_time,checkpoint_size,validation_mse,validation_nrmse_mean,validation_nrmse_range,validation_nrmse_std,test_mse,test_nrmse_mean,test_nrmse_std,number_parameters,test_nrmse_range,input_dropout_probability,hidden_dropout_probability,output_dropout_probability,hidden_layer_nodes_1,hidden_layer_nodes_2,hidden_layer_nodes_3,learning_rate,beta1,beta2,w_decay,activation
32,32,32_0,COMPLETED,Uniform,GenerationStep_0,27.331815719604492,4652.31884765625,28.40325927734375,6046.78564453125,1.663509686787923,1.6621209144592286,3.806035772959391,454515.0,1705.20458984375,1.2369580268859863,0.3993052542209625,1.2557604312896729,1795.6387939453125,1.2301509380340576,1.2674825191497803,36561.0,0.41296008229255676,0.8641127277470243,0.33678535681004573,0.9505263220824368,161,118,38,0.0017052133461688869,0.950725281859899,0.7696482290908514,0.5252157262240953,sigmoid
33,33,33_0,COMPLETED,Uniform,GenerationStep_0,31.249540328979492,5318.2744140625,32.453189849853516,6909.091796875,1.6638670841852823,1.6589829564094543,3.8178490161895753,1551475.0,2114.908203125,1.3854987621307373,0.4470442235469818,1.4066578149795532,2222.812744140625,1.3741704225540161,1.416059970855713,127620.0,0.4611234962940216,0.5940309582372039,0.3411410550092968,0.3025797410822162,279,224,189,0.22033796589652851,0.526548107991737,0.5537440251243925,0.9489005294465681,swish
34,34,34_0,COMPLETED,Uniform,GenerationStep_0,32.46555709838867,5526.1689453125,33.665409088134766,7167.30029296875,1.6719170490900674,1.6582423806190492,3.8100993990898133,584179.0,2203.774658203125,1.416410207748413,0.45695987343788147,1.437942385673523,2315.10107421875,1.4036811590194702,1.4463872909545898,47297.0,0.47094613313674927,0.17825310276306094,0.8164618233957239,0.49186726766071664,151,128,122,1.1903987960953248e-07,0.6171634752157666,0.13604727888306678,0.9927971294479255,leaky_relu
35,35,35_0,COMPLETED,Uniform,GenerationStep_0,32.415191650390625,5517.5498046875,33.61513900756836,7156.59765625,1.6600393891334533,1.6756532470385233,3.805158034960429,764339.0,2200.312744140625,1.4152123928070068,0.4565765857696533,1.4367314577102661,2311.50927734375,1.4025424718856812,1.4452184438705444,62256.0,0.47056758403778076,0.28558973580230806,0.2114865179591051,0.45200378763430693,240,137,72,1.241531978645735e-08,0.2826064818075765,0.6305038781302069,0.7700168055846804,relu
36,36,36_0,COMPLETED,Uniform,GenerationStep_0,31.60880470275879,5379.66357421875,32.81285095214844,6985.69140625,1.6662222743034363,1.6621545831362405,3.7767908056577046,514611.0,2144.7734375,1.3958735466003418,0.45038262009620667,1.4171783924102783,2253.921630859375,1.384137511253357,1.4263161420822144,41530.0,0.4644491374492645,0.871122063885913,0.03939020179594377,0.01303582571181472,275,61,40,0.005564223083474484,0.12557861077812285,0.1268072056034796,0.971948730793597,relu
37,37,37_0,COMPLETED,Uniform,GenerationStep_0,31.373676300048828,5339.50634765625,32.579219818115234,6935.91943359375,1.6582703590393066,1.6666017413139342,3.8086198528607684,1226547.0,2128.0322265625,1.3900070190429688,0.4485023021697998,1.4112439155578613,2236.551025390625,1.3785462379455566,1.420572280883789,100650.0,0.46258944272994995,0.060501007439353716,0.3332284337704481,0.8284164793709275,265,226,85,0.0004996351043958004,0.4854149733339653,0.6694632110624908,0.8780578623976903,relu
38,38,38_0,COMPLETED,Uniform,GenerationStep_0,16.23556137084961,2774.99462890625,16.86121940612793,3589.775146484375,1.682354744275411,1.68591335217158,3.8133928020795187,892083.0,619.7283325195312,0.7450590133666992,0.23957093060016632,0.7538648843765259,648.0836181640625,0.7341771125793457,0.7544374465942383,72856.0,0.2454584538936615,0.8075538385536911,0.002845816303879034,0.7330645060182543,226,166,102,0.002026688039954677,0.26354892374954814,0.5793006034945978,0.3344787454958042,swish
39,39,39_0,COMPLETED,Uniform,GenerationStep_0,17.60122299194336,3007.706298828125,18.23804473876953,3882.959228515625,1.664758845170339,1.6876898606618245,3.7966609875361126,190323.0,744.4910888671875,0.8141558766365051,0.26217472553253174,0.8244437575340271,780.4869995117188,0.8044347763061523,0.8269971609115601,14734.0,0.2692287266254425,0.9014746867401041,0.5492547723427007,0.32083446900651547,95,57,28,0.00815237015940191,0.4913453162497813,0.9951787584885518,0.22684662120868132,swish
40,40,40_0,COMPLETED,Uniform,GenerationStep_0,32.857276916503906,5593.15966796875,34.05598068237305,7250.49951171875,1.6817423025767009,1.6934683044751486,3.751600702603658,673331.0,2230.156494140625,1.4255274534225464,0.4598771631717682,1.4471535682678223,2342.43212890625,1.4123414754867554,1.4552764892578125,54700.0,0.4738232493400574,0.5230832125833983,0.4926371350440063,0.16102402787090764,272,107,33,1.0355292525268776e-08,0.4023349601052233,0.27614299307111645,0.5632635966775968,sigmoid
41,41,41_0,COMPLETED,Uniform,GenerationStep_0,30.220537185668945,5142.7705078125,31.416080474853516,6688.19189453125,1.6623799324035644,1.6583970785140991,3.769632617632548,606579.0,2023.8729248046875,1.3538249731063843,0.4368452727794647,1.3745241165161133,2127.939208984375,1.3435947895050049,1.3845902681350708,49215.0,0.4509226381778717,0.2280399001005633,0.8776826602664947,0.14297645014060978,222,134,11,0.39910704797416297,0.21249284329462276,0.7434803793838815,0.3718728467760174,leaky_relu
42,42,42_0,COMPLETED,Uniform,GenerationStep_0,16.70903968811035,2865.333740234375,17.07406234741211,3634.367919921875,1.6734189112981162,1.69390017191569,3.754874809583028,1181619.0,530.0416870117188,0.7090219259262085,0.22591134905815125,0.7131356000900269,543.9088134765625,0.6807320713996887,0.6967920660972595,96925.0,0.2260582596063614,0.22507896351922485,0.4272810435366997,0.8171244900453419,279,214,68,0.09412241751201583,0.7794460917640912,0.867532253244824,0.9396572825406678,relu
43,43,43_0,COMPLETED,Uniform,GenerationStep_0,27.200197219848633,4630.32568359375,28.267147064208984,6017.81005859375,1.6664369742075602,1.6567129850387574,3.7755327582359315,756595.0,1683.5687255859375,1.2289245128631592,0.39670729637145996,1.2475440502166748,1772.92431640625,1.2221664190292358,1.2591980695724487,61624.0,0.4102689027786255,0.5483686397038704,0.7381367023689985,0.0805861817611272,256,138,40,0.002136123416663653,0.8821603117101582,0.22453185716285043,0.8400116325080381,sigmoid
44,44,44_0,COMPLETED,Uniform,GenerationStep_0,32.48346710205078,5529.2314453125,33.68315505981445,7171.0869140625,1.6713593045870463,1.6754003802935282,3.7208130598068236,473907.0,2204.9140625,1.416806697845459,0.4570867121219635,1.4383426904678345,2316.278564453125,1.4040571451187134,1.4467726945877075,38230.0,0.4710707664489746,0.561685393840544,0.07989764470499305,0.007287175698561854,174,129,13,1.515958967494463e-06,0.12619065696663292,0.6426870608516753,0.27286287739329823,sigmoid
45,45,45_0,COMPLETED,Uniform,GenerationStep_0,32.28382110595703,5495.08642578125,33.484256744384766,7128.7197265625,1.665872089068095,1.6633646607398986,3.733614993095398,726899.0,2191.359375,1.4121081829071045,0.4555824100971222,1.4335944652557373,2302.23046875,1.3995895385742188,1.4421865940093994,59186.0,0.4695865213871002,0.5885701830428584,0.9236469611182571,0.7998438963667657,219,165,32,4.979104517137437e-05,0.2636967765609211,0.5676723785945645,0.6823287810547426,swish
46,46,46_0,COMPLETED,Uniform,GenerationStep_0,32.39453887939453,5514.02490234375,33.59463882446289,7152.22998046875,1.6776947379112244,1.67711341381073,3.7317341804504394,300915.0,2198.9599609375,1.4147416353225708,0.45642587542533875,1.4362568855285645,2310.1123046875,1.4020962715148926,1.4447605609893799,23856.0,0.4704197943210602,0.6434751560979425,0.759234687134773,0.7732246168207887,138,71,40,9.770602659464012e-07,0.7043238437112137,0.8667572179772168,0.8858314603884543,relu
47,47,47_0,COMPLETED,Uniform,GenerationStep_0,15.466303825378418,2645.162109375,16.044879913330078,3415.742919921875,1.6656111160914102,1.683286150296529,3.7524149974187213,1682099.0,540.5869140625,0.6996251940727234,0.22441527247428894,0.7069741487503052,564.6934814453125,0.6862339377403259,0.7047824263572693,138452.0,0.229122132062912,0.29575841014626825,0.712042064459304,0.4882339316506322,274,248,194,0.0004943554425685115,0.675023495443399,0.2959814693315108,0.3625789601406961,swish
48,48,48_0,COMPLETED,Uniform,GenerationStep_0,32.547691345214844,5540.2158203125,33.747222900390625,7184.72705078125,1.6615951577822368,1.6406668424606323,3.7454207022984822,463859.0,2209.275390625,1.4183158874511719,0.45756983757019043,1.4398682117462158,2320.799560546875,1.405491590499878,1.448245882987976,37330.0,0.4715476930141449,0.11802516979227473,0.24890993016513663,0.06090320039944097,281,49,16,9.293465093352666e-07,0.37773201313510285,0.6539544074729404,0.7208985707178865,swish
49,49,49_0,COMPLETED,Uniform,GenerationStep_0,32.11616134643555,5466.41162109375,33.317054748535156,7093.1005859375,1.6608176787694295,1.683442803223928,3.732756197452545,356979.0,2179.208984375,1.4079049825668335,0.4542348384857178,1.4293415546417236,2289.614990234375,1.3955793380737305,1.4380667209625244,28520.0,0.4682520031929016,0.7452334421417881,0.5801477921290377,0.5948875520565412,138,94,46,1.2683972419269116e-05,0.6006071626897826,0.6207234944182518,0.03090763112432005,swish
